,make_model,price,gearing_type,km,kw,age
13594,Renault Clio,7950.0,Manual,81000.0,55.0,0.0
13595,Renault Clio,7950.0,Manual,76000.0,55.0,0.0
13596,Renault Clio,7950.0,Manual,93000.0,55.0,0.0
13597,Renault Clio,7950.0,Manual,107291.0,55.0,0.0
13598,Renault Clio,7950.0,Manual,66000.0,55.0,0.0
13599,Renault Clio,7950.0,Manual,66000.0,55.0,0.0
13600,Renault Clio,7950.0,Manual,66000.0,55.0,0.0
13601,Renault Clio,7900.0,Manual,126000.0,66.0,0.0
13602,Renault Clio,7900.0,Manual,45206.0,55.0,0.0
13603,Renault Clio,7900.0,Manual,89000.0,55.0,0.0
13604,Renault Clio,7900.0,Manual,45206.0,55.0,0.0
13605,Renault Clio,7900.0,Manual,45206.0,55.0,0.0
13606,Renault Clio,7900.0,Manual,59000.0,66.0,0.0
13607,Renault Clio,7900.0,Manual,45206.0,55.0,0.0
13608,Renault Clio,7900.0,Manual,45206.0,55.0,0.0
13609,Renault Clio,7900.0,Manual,91000.0,54.0,0.0
13610,Renault Clio,7900.0,Manual,85300.0,54.0,0.0
13611,Renault Clio,7900.0,Manual,45206.0,55.0,0.0
13612,Renault Clio,7900.0,Manual,41000.0,54.0,0.0
13613,Renault Clio,7900.0,Manual,82000.0,55.0,0.0
13614,Renault Clio,7900.0,Manual,98000.0,55.0,0.0
13615,Renault Clio,7900.0,Manual,45000.0,55.0,0.0
13616,Renault Clio,7900.0,Manual,26255.0,55.0,0.0
13617,Renault Clio,7900.0,Manual,20971.0,55.0,0.0
13618,Renault Clio,7900.0,Manual,19282.0,55.0,0.0
13619,Renault Clio,7900.0,Manual,20971.0,55.0,0.0
13620,Renault Clio,7900.0,Manual,26255.0,55.0,0.0
13621,Renault Clio,7900.0,Manual,19282.0,55.0,0.0
13622,Renault Clio,7900.0,Manual,19282.0,55.0,0.0
13623,Renault Clio,7900.0,Manual,19282.0,55.0,0.0
13624,Renault Clio,7900.0,Manual,20971.0,55.0,0.0
13625,Renault Clio,7900.0,Manual,26255.0,55.0,0.0
13626,Renault Clio,7900.0,Manual,70000.0,55.0,0.0
13627,Renault Clio,7900.0,Manual,20971.0,55.0,0.0
13628,Renault Clio,7900.0,Manual,19282.0,55.0,0.0
13629,Renault Clio,7900.0,Manual,26255.0,55.0,0.0
13630,Renault Clio,7900.0,Manual,70000.0,55.0,0.0
13631,Renault Clio,7900.0,Manual,70000.0,55.0,0.0
13632,Renault Clio,7900.0,Manual,135050.0,63.0,0.0
13633,Renault Clio,7900.0,Manual,29671.0,0.0,0.0
13634,Renault Clio,7900.0,Manual,37000.0,54.0,0.0
13635,Renault Clio,7880.0,Manual,98694.0,55.0,0.0
13636,Renault Clio,7880.0,Manual,98694.0,55.0,0.0
13637,Renault Clio,7880.0,Manual,98694.0,55.0,0.0
13638,Renault Clio,7200.0,Manual,100000.0,55.0,0.0
13639,Renault Clio,7200.0,Manual,100000.0,55.0,0.0
13640,Renault Clio,7200.0,Manual,160000.0,55.0,0.0
13641,Renault Clio,7000.0,Manual,125210.0,55.0,0.0
13642,Renault Clio,7200.0,Manual,148000.0,55.0,0.0
13643,Renault Clio,7000.0,Manual,121328.0,55.0,0.0
13644,Renault Clio,6990.0,Manual,62147.0,55.0,0.0
13645,Renault Clio,6999.0,Manual,61000.0,66.0,1.0
13646,Renault Clio,6990.0,Manual,89263.0,0.0,0.0
13647,Renault Clio,6990.0,Manual,87816.0,0.0,0.0
13648,Renault Clio,6990.0,Manual,75954.0,0.0,0.0
13649,Renault Clio,6990.0,Manual,92130.0,0.0,0.0
13650,Renault Clio,6950.0,Manual,0.0,66.0,0.0
13651,Renault Clio,6950.0,Manual,24861.0,66.0,0.0
13652,Renault Clio,6950.0,Manual,0.0,66.0,0.0
13653,Renault Clio,6950.0,Manual,0.0,66.0,0.0
13654,Renault Clio,7879.0,Manual,98694.0,55.0,0.0
13655,Renault Clio,7850.0,Manual,77000.0,55.0,0.0
13656,Renault Clio,7850.0,Manual,77000.0,55.0,0.0
13657,Renault Clio,7850.0,Manual,77000.0,55.0,0.0
13658,Renault Clio,7800.0,Manual,68000.0,55.0,0.0
13659,Renault Clio,7800.0,Manual,25100.0,55.0,0.0
13660,Renault Clio,7800.0,Manual,83000.0,55.0,0.0
13661,Renault Clio,7800.0,Manual,93500.0,55.0,0.0
13662,Renault Clio,7800.0,Manual,26000.0,55.0,0.0
13663,Renault Clio,7800.0,Manual,139500.0,66.0,0.0
13664,Renault Clio,7800.0,Manual,42049.0,54.0,0.0
13665,Renault Clio,7800.0,Manual,139500.0,66.0,0.0
13666,Renault Clio,7800.0,Manual,32756.0,55.0,0.0
13667,Renault Clio,7800.0,Manual,93500.0,55.0,0.0
13668,Renault Clio,7795.0,Manual,162960.0,65.0,0.0
13669,Renault Clio,7790.0,Manual,69233.0,56.0,0.0
13670,Renault Clio,7790.0,Manual,39836.0,55.0,0.0
13671,Renault Clio,7750.0,Manual,125988.0,55.0,0.0
13672,Renault Clio,7750.0,Manual,51000.0,66.0,1.0
13673,Renault Clio,6950.0,Manual,0.0,66.0,0.0
13674,Renault Clio,7750.0,Manual,125988.0,55.0,0.0
13675,Renault Clio,7480.0,Manual,94000.0,66.0,0.0
13676,Renault Clio,7450.0,Manual,97000.0,55.0,0.0
13677,Renault Clio,7450.0,Manual,97000.0,55.0,0.0
13678,Renault Clio,7700.0,Manual,95000.0,55.0,0.0
13679,Renault Clio,7450.0,Manual,44000.0,55.0,0.0
13680,Renault Clio,7750.0,Manual,125988.0,55.0,0.0
13681,Renault Clio,7450.0,Manual,97000.0,55.0,0.0
13682,Renault Clio,7300.0,Manual,120000.0,66.0,0.0
13683,Renault Clio,7400.0,Manual,16600.0,55.0,0.0
13684,Renault Clio,7390.0,Manual,60002.0,56.0,0.0
13685,Renault Clio,7299.0,Manual,149276.0,55.0,0.0
13686,Renault Clio,7280.0,Manual,89692.0,55.0,0.0
13687,Renault Clio,7300.0,Manual,80000.0,66.0,0.0
13688,Renault Clio,7300.0,Manual,104200.0,66.0,0.0
13689,Renault Clio,7250.0,Manual,148488.0,55.0,0.0
13690,Renault Clio,7250.0,Manual,148488.0,55.0,0.0
13691,Renault Clio,7250.0,Manual,148488.0,55.0,0.0
13692,Renault Clio,7700.0,Manual,72000.0,55.0,0.0
13693,Renault Clio,7250.0,Manual,25668.0,54.0,0.0
13694,Renault Clio,7250.0,Manual,148488.0,55.0,0.0
13695,Renault Clio,7200.0,Manual,37402.0,55.0,0.0
13696,Renault Clio,7250.0,Manual,148488.0,55.0,0.0
13697,Renault Clio,7700.0,Manual,72000.0,55.0,0.0
13698,Renault Clio,7700.0,Manual,72000.0,55.0,0.0
13699,Renault Clio,7600.0,Manual,91000.0,55.0,1.0
13700,Renault Clio,7600.0,Manual,59000.0,54.0,0.0
13701,Renault Clio,7600.0,Manual,65000.0,55.0,0.0
13702,Renault Clio,7699.0,Manual,72500.0,66.0,0.0
13703,Renault Clio,7690.0,Manual,63372.0,56.0,0.0
13704,Renault Clio,7600.0,Manual,60000.0,55.0,0.0
13705,Renault Clio,7500.0,Manual,35000.0,54.0,0.0
13706,Renault Clio,7590.0,Manual,71603.0,66.0,0.0
13707,Renault Clio,7500.0,Manual,34000.0,54.0,0.0
13708,Renault Clio,7500.0,Manual,120000.0,55.0,1.0
13709,Renault Clio,7500.0,Manual,20000.0,54.0,0.0
13710,Renault Clio,7500.0,Manual,71000.0,66.0,1.0
13711,Renault Clio,7500.0,Manual,29000.0,55.0,0.0
13712,Renault Clio,7500.0,Manual,41000.0,54.0,0.0
13713,Renault Clio,7200.0,Manual,100000.0,55.0,0.0
13714,Renault Clio,7500.0,Manual,75000.0,55.0,0.0
13715,Renault Clio,7500.0,Manual,86800.0,56.0,0.0
13716,Renault Clio,7500.0,Manual,66000.0,66.0,0.0
13717,Renault Clio,7500.0,Manual,86800.0,56.0,0.0
13718,Renault Clio,7500.0,Manual,62000.0,55.0,0.0
13719,Renault Clio,7500.0,Manual,47000.0,54.0,0.0
13720,Renault Clio,7500.0,Manual,98000.0,55.0,0.0
13721,Renault Clio,7500.0,Manual,88000.0,66.0,0.0
13722,Renault Clio,7500.0,Manual,98000.0,55.0,0.0
13723,Renault Clio,7500.0,Manual,44000.0,66.0,0.0
13724,Renault Clio,7495.0,Manual,105000.0,55.0,0.0
13725,Renault Clio,7490.0,Manual,69031.0,56.0,0.0
13726,Renault Clio,7490.0,Manual,59535.0,0.0,0.0
13727,Renault Clio,7490.0,Manual,79900.0,55.0,0.0
13728,Renault Clio,7490.0,Manual,87000.0,55.0,0.0
13729,Renault Clio,7490.0,Manual,46398.0,0.0,0.0
13730,Renault Clio,6900.0,Manual,36818.0,55.0,0.0
13731,Renault Clio,6900.0,Manual,124000.0,55.0,0.0
13732,Renault Clio,6900.0,Manual,105000.0,54.0,0.0
13733,Renault Clio,7490.0,Manual,48404.0,0.0,0.0
13734,Renault Clio,6900.0,Manual,124000.0,55.0,0.0
13735,Renault Clio,6900.0,Manual,124000.0,55.0,0.0
13736,Renault Clio,6900.0,Manual,85000.0,55.0,0.0
13737,Renault Clio,6900.0,Manual,87000.0,55.0,0.0
13738,Renault Clio,6900.0,Manual,28500.0,54.0,1.0
13739,Renault Clio,6900.0,Manual,96000.0,55.0,0.0
13740,Renault Clio,6890.0,Manual,102264.0,66.0,0.0
13741,Renault Clio,6800.0,Manual,34000.0,54.0,1.0
13742,Renault Clio,6900.0,Manual,82494.0,0.0,0.0
13743,Renault Clio,6790.0,Manual,104656.0,66.0,0.0
13744,Renault Clio,6600.0,Manual,74000.0,54.0,0.0
13745,Renault Clio,6500.0,Manual,138700.0,55.0,0.0
13746,Renault Clio,6500.0,Manual,160000.0,55.0,0.0
13747,Renault Clio,6500.0,Manual,100000.0,54.0,0.0
13748,Renault Clio,6499.0,Manual,149000.0,55.0,0.0
13749,Renault Clio,6290.0,Manual,106236.0,55.0,0.0
13750,Renault Clio,6400.0,Manual,69637.0,55.0,0.0
13751,Renault Clio,6250.0,Manual,67250.0,66.0,0.0
13752,Renault Clio,6200.0,Manual,99000.0,66.0,0.0
13753,Renault Clio,6200.0,Manual,99000.0,66.0,0.0
13754,Renault Clio,6000.0,Manual,93000.0,55.0,0.0
13755,Renault Clio,6000.0,Manual,35000.0,55.0,1.0
13756,Renault Clio,5938.0,Manual,156692.0,55.0,0.0
13757,Renault Clio,5900.0,Manual,163500.0,66.0,0.0
13758,Renault Clio,5900.0,Manual,78000.0,66.0,0.0
13759,Renault Clio,5890.0,Manual,134500.0,40.0,0.0
13760,Renault Clio,5850.0,Manual,97000.0,55.0,0.0
13761,Renault Clio,5900.0,Manual,163500.0,66.0,0.0
13762,Renault Clio,5800.0,Manual,74000.0,55.0,0.0
13763,Renault Clio,5700.0,Manual,140000.0,55.0,0.0
13764,Renault Clio,15998.0,Automatic,20588.0,87.0,1.0
13765,Renault Clio,15995.0,Automatic,33486.0,88.0,1.0
13766,Renault Clio,15990.0,Automatic,17900.0,87.0,1.0
13767,Renault Clio,15990.0,Automatic,15162.0,67.0,0.0
13768,Renault Clio,15990.0,Automatic,10488.0,87.0,1.0
13769,Renault Clio,15990.0,Automatic,36980.0,147.0,0.0
13770,Renault Clio,5445.0,Manual,123000.0,55.0,0.0
13771,Renault Clio,15990.0,Automatic,17603.0,87.0,0.0
13772,Renault Clio,15990.0,Automatic,2476.0,67.0,0.0
13773,Renault Clio,15990.0,Automatic,16942.0,87.0,0.0
13774,Renault Clio,15990.0,Automatic,9407.0,87.0,0.0
13775,Renault Clio,15990.0,Automatic,15250.0,87.0,1.0
13776,Renault Clio,15990.0,Automatic,13795.0,87.0,1.0
13777,Renault Clio,15990.0,Automatic,19799.0,87.0,0.0
13778,Renault Clio,15990.0,Automatic,21352.0,87.0,0.0
13779,Renault Clio,15990.0,Automatic,13377.0,87.0,1.0
13780,Renault Clio,15990.0,Automatic,17134.0,87.0,0.0
13781,Renault Clio,15990.0,Automatic,26630.0,87.0,0.0
13782,Renault Clio,8500.0,Manual,41493.0,55.0,0.0
13783,Renault Clio,8500.0,Manual,65000.0,54.0,0.0
13784,Renault Clio,8500.0,Manual,59073.0,55.0,0.0
13785,Renault Clio,8500.0,Manual,120620.0,66.0,0.0
13786,Renault Clio,8580.0,Manual,37985.0,54.0,0.0
13787,Renault Clio,8700.0,Manual,33500.0,66.0,1.0
13788,Renault Clio,26000.0,Semi-automatic,2900.0,162.0,0.0
13789,Renault Clio,29000.0,Semi-automatic,7000.0,162.0,0.0
13790,Renault Clio,8700.0,Manual,24900.0,54.0,0.0
13791,Renault Clio,29000.0,Semi-automatic,23000.0,162.0,0.0
13792,Renault Clio,27900.0,Semi-automatic,10500.0,162.0,0.0
13793,Renault Clio,22000.0,Semi-automatic,20000.0,162.0,0.0
13794,Renault Clio,22000.0,Semi-automatic,18500.0,162.0,0.0
13795,Renault Clio,22000.0,Semi-automatic,26000.0,162.0,0.0
13796,Renault Clio,27000.0,Semi-automatic,5000.0,162.0,0.0
13797,Renault Clio,21800.0,Semi-automatic,22031.0,162.0,0.0
13798,Renault Clio,21500.0,Semi-automatic,14000.0,162.0,0.0
13799,Renault Clio,19900.0,Semi-automatic,54413.0,162.0,0.0
13800,Renault Clio,21000.0,Semi-automatic,5900.0,162.0,0.0
13801,Renault Clio,18300.0,Semi-automatic,32000.0,162.0,0.0
13802,Renault Clio,17500.0,Semi-automatic,41000.0,162.0,0.0
13803,Renault Clio,19499.0,Semi-automatic,40000.0,162.0,0.0
13804,Renault Clio,18500.0,Semi-automatic,49000.0,162.0,0.0
13805,Renault Clio,18500.0,Semi-automatic,9000.0,147.0,0.0
13806,Renault Clio,17500.0,Semi-automatic,41000.0,162.0,0.0
13807,Renault Clio,16900.0,Semi-automatic,44700.0,162.0,0.0
13808,Renault Clio,16500.0,Semi-automatic,45000.0,162.0,0.0
13809,Renault Clio,16000.0,Semi-automatic,10287.0,66.0,0.0
13810,Renault Clio,15800.0,Semi-automatic,132.0,66.0,0.0
13811,Renault Clio,15000.0,Semi-automatic,35000.0,66.0,0.0
13812,Renault Clio,16500.0,Semi-automatic,45000.0,162.0,0.0
13813,Renault Clio,8700.0,Manual,4500.0,54.0,0.0
13814,Renault Clio,14900.0,Semi-automatic,19900.0,66.0,0.0
13815,Renault Clio,8700.0,Manual,30.0,55.0,0.0
13816,Renault Clio,8690.0,Manual,0.0,56.0,0.0
13817,Renault Clio,8690.0,Manual,26740.0,54.0,1.0
13818,Renault Clio,8690.0,Manual,44000.0,54.0,1.0
13819,Renault Clio,8650.0,Manual,36750.0,54.0,0.0
13820,Renault Clio,8660.0,Manual,63404.0,66.0,0.0
13821,Renault Clio,8600.0,Manual,89850.0,55.0,0.0
13822,Renault Clio,8650.0,Manual,103155.0,66.0,0.0
13823,Renault Clio,8600.0,Manual,75000.0,55.0,0.0
13824,Renault Clio,8600.0,Manual,42000.0,66.0,0.0
13825,Renault Clio,8600.0,Manual,86000.0,55.0,0.0
13826,Renault Clio,8600.0,Manual,81400.0,66.0,0.0
13827,Renault Clio,8600.0,Manual,6900.0,55.0,0.0
13828,Renault Clio,8600.0,Manual,29117.0,54.0,0.0
13829,Renault Clio,14900.0,Semi-automatic,4866.0,66.0,0.0
13830,Renault Clio,14000.0,Semi-automatic,22000.0,66.0,0.0
13831,Renault Clio,8590.0,Manual,27202.0,54.0,0.0
13832,Renault Clio,14000.0,Semi-automatic,18000.0,87.0,0.0
13833,Renault Clio,14000.0,Semi-automatic,22000.0,66.0,1.0
13834,Renault Clio,14000.0,Semi-automatic,7000.0,66.0,0.0
13835,Renault Clio,13300.0,Semi-automatic,61000.0,66.0,0.0
13836,Renault Clio,13200.0,Semi-automatic,89000.0,66.0,1.0
13837,Renault Clio,11500.0,Semi-automatic,49000.0,66.0,0.0
13838,Renault Clio,12850.0,Semi-automatic,4000.0,66.0,0.0
13839,Renault Clio,12500.0,Semi-automatic,28000.0,88.0,1.0
13840,Renault Clio,11200.0,Semi-automatic,45123.0,66.0,1.0
13841,Renault Clio,10000.0,Semi-automatic,40500.0,66.0,0.0
13842,Renault Clio,9900.0,Semi-automatic,79000.0,66.0,1.0
13843,Renault Clio,10900.0,Semi-automatic,69800.0,66.0,0.0
13844,Renault Clio,10500.0,Semi-automatic,3500.0,66.0,0.0
13845,Renault Clio,10000.0,Semi-automatic,70000.0,66.0,0.0
13846,Renault Clio,9900.0,Semi-automatic,60000.0,66.0,0.0
13847,Renault Clio,11000.0,Semi-automatic,78000.0,66.0,1.0
13848,Renault Clio,8500.0,Manual,62000.0,55.0,0.0
13849,Renault Clio,8500.0,Manual,62000.0,55.0,0.0
13850,Renault Clio,8500.0,Manual,55000.0,55.0,0.0
13851,Renault Clio,7500.0,Semi-automatic,100000.0,66.0,0.0
13852,Renault Clio,8500.0,Manual,34564.0,55.0,0.0
13853,Renault Clio,8500.0,Manual,109501.0,55.0,0.0
13854,Renault Clio,8500.0,Manual,72500.0,55.0,0.0
13855,Renault Clio,8500.0,Manual,82700.0,55.0,0.0
13856,Renault Clio,8500.0,Manual,90000.0,55.0,0.0
13857,Renault Clio,8500.0,Manual,80000.0,66.0,0.0
13858,Renault Clio,8500.0,Manual,50.0,66.0,0.0
13859,Renault Clio,8500.0,Manual,36000.0,55.0,0.0
13860,Renault Clio,8500.0,Manual,55000.0,55.0,0.0
13861,Renault Clio,8500.0,Manual,120985.0,66.0,1.0
13862,Renault Clio,7200.0,Semi-automatic,130000.0,66.0,0.0
13863,Renault Clio,8590.0,Manual,24238.0,56.0,0.0
13864,Renault Clio,16990.0,Automatic,10.0,0.0,0.0
13865,Renault Clio,17500.0,Automatic,48752.0,87.0,1.0
13866,Renault Clio,17480.0,Automatic,6087.0,87.0,0.0
13867,Renault Clio,17300.0,Automatic,10.0,66.0,0.0
13868,Renault Clio,17390.0,Automatic,6490.0,87.0,0.0
13869,Renault Clio,17250.0,Automatic,2000.0,88.0,0.0
13870,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
13871,Renault Clio,17450.0,Automatic,5000.0,88.0,0.0
13872,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
13873,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
13874,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
13875,Renault Clio,8800.0,Manual,110733.0,55.0,0.0
13876,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
13877,Renault Clio,18490.0,Automatic,100.0,87.0,1.0
13878,Renault Clio,8800.0,Manual,110733.0,55.0,0.0
13879,Renault Clio,8800.0,Manual,110733.0,55.0,0.0
13880,Renault Clio,8790.0,Manual,45369.0,66.0,0.0
13881,Renault Clio,8999.0,Manual,57000.0,54.0,0.0
13882,Renault Clio,8990.0,Manual,42253.0,56.0,0.0
13883,Renault Clio,9389.0,Manual,29669.0,54.0,0.0
13884,Renault Clio,8990.0,Manual,12122.0,54.0,1.0
13885,Renault Clio,8990.0,Manual,9751.0,4.0,0.0
13886,Renault Clio,9400.0,Manual,36000.0,55.0,0.0
13887,Renault Clio,9400.0,Manual,45000.0,54.0,0.0
13888,Renault Clio,9450.0,Manual,7.0,54.0,0.0
13889,Renault Clio,9490.0,Manual,31370.0,54.0,0.0
13890,Renault Clio,9500.0,Manual,4991.0,54.0,1.0
13891,Renault Clio,9499.0,Manual,25500.0,54.0,0.0
13892,Renault Clio,9499.0,Manual,65203.0,55.0,0.0
13893,Renault Clio,9490.0,Manual,37176.0,54.0,1.0
13894,Renault Clio,9490.0,Manual,26000.0,54.0,0.0
13895,Renault Clio,9490.0,Manual,28400.0,54.0,0.0
13896,Renault Clio,9490.0,Manual,39250.0,54.0,0.0
13897,Renault Clio,9490.0,Manual,40691.0,54.0,0.0
13898,Renault Clio,9490.0,Manual,27572.0,55.0,0.0
13899,Renault Clio,9490.0,Manual,22000.0,54.0,1.0
13900,Renault Clio,9490.0,Manual,84496.0,56.0,0.0
13901,Renault Clio,9490.0,Manual,50200.0,54.0,0.0
13902,Renault Clio,9490.0,Manual,51100.0,54.0,0.0
13903,Renault Clio,9490.0,Manual,11000.0,55.0,1.0
13904,Renault Clio,9490.0,Manual,26000.0,54.0,1.0
13905,Renault Clio,9450.0,Manual,63000.0,54.0,0.0
13906,Renault Clio,9490.0,Manual,12300.0,54.0,0.0
13907,Renault Clio,9450.0,Manual,38500.0,55.0,0.0
13908,Renault Clio,9450.0,Manual,60217.0,53.0,1.0
13909,Renault Clio,9450.0,Manual,45572.0,54.0,0.0
13910,Renault Clio,9450.0,Manual,18000.0,54.0,0.0
13911,Renault Clio,9490.0,Manual,35132.0,56.0,0.0
13912,Renault Clio,9400.0,Manual,17000.0,54.0,1.0
13913,Renault Clio,9400.0,Manual,42598.0,55.0,0.0
13914,Renault Clio,9400.0,Manual,73652.0,66.0,0.0
13915,Renault Clio,9400.0,Manual,54000.0,55.0,0.0
13916,Renault Clio,9400.0,Manual,30000.0,55.0,0.0
13917,Renault Clio,9400.0,Manual,58200.0,55.0,0.0
13918,Renault Clio,9390.0,Manual,10.0,56.0,0.0
13919,Renault Clio,9390.0,Manual,43577.0,67.0,0.0
13920,Renault Clio,9389.0,Manual,52074.0,54.0,0.0
13921,Renault Clio,9389.0,Manual,36591.0,54.0,0.0
13922,Renault Clio,9389.0,Manual,47948.0,54.0,0.0
13923,Renault Clio,9300.0,Manual,30375.0,66.0,0.0
13924,Renault Clio,9300.0,Manual,31500.0,54.0,0.0
13925,Renault Clio,9300.0,Manual,57000.0,81.0,0.0
13926,Renault Clio,9290.0,Manual,85000.0,55.0,0.0
13927,Renault Clio,9290.0,Manual,15000.0,55.0,1.0
13928,Renault Clio,9300.0,Manual,42000.0,55.0,0.0
13929,Renault Clio,9290.0,Manual,14936.0,56.0,0.0
13930,Renault Clio,9289.0,Manual,46610.0,54.0,0.0
13931,Renault Clio,9262.0,Manual,10.0,56.0,0.0
13932,Renault Clio,9262.0,Manual,10.0,56.0,0.0
13933,Renault Clio,9250.0,Manual,40000.0,66.0,1.0
13934,Renault Clio,9250.0,Manual,33000.0,54.0,0.0
13935,Renault Clio,9200.0,Manual,12300.0,54.0,0.0
13936,Renault Clio,9200.0,Manual,14000.0,54.0,1.0
13937,Renault Clio,9200.0,Manual,3500.0,54.0,0.0
13938,Renault Clio,8990.0,Manual,9200.0,54.0,1.0
13939,Renault Clio,9199.0,Manual,43800.0,55.0,0.0
13940,Renault Clio,9190.0,Manual,36305.0,54.0,0.0
13941,Renault Clio,8990.0,Manual,33431.0,55.0,0.0
13942,Renault Clio,8990.0,Manual,51900.0,54.0,0.0
13943,Renault Clio,9190.0,Manual,46424.0,54.0,1.0
13944,Renault Clio,8990.0,Manual,30000.0,55.0,0.0
13945,Renault Clio,8990.0,Manual,30000.0,55.0,0.0
13946,Renault Clio,8990.0,Manual,6415.0,54.0,1.0
13947,Renault Clio,8990.0,Manual,40328.0,55.0,0.0
13948,Renault Clio,8990.0,Manual,40681.0,55.0,0.0
13949,Renault Clio,8990.0,Manual,47032.0,55.0,0.0
13950,Renault Clio,8990.0,Manual,49170.0,55.0,0.0
13951,Renault Clio,8990.0,Manual,28101.0,0.0,0.0
13952,Renault Clio,8990.0,Manual,39560.0,55.0,0.0
13953,Renault Clio,8990.0,Manual,40500.0,55.0,0.0
13954,Renault Clio,8990.0,Manual,36281.0,55.0,0.0
13955,Renault Clio,9170.0,Manual,10.0,56.0,0.0
13956,Renault Clio,8990.0,Manual,46519.0,55.0,0.0
13957,Renault Clio,9150.0,Manual,29000.0,55.0,0.0
13958,Renault Clio,9075.0,Manual,35779.0,55.0,0.0
13959,Renault Clio,8990.0,Manual,35348.0,55.0,0.0
13960,Renault Clio,9170.0,Manual,10.0,56.0,0.0
13961,Renault Clio,9000.0,Manual,31000.0,54.0,0.0
13962,Renault Clio,9000.0,Manual,26000.0,54.0,0.0
13963,Renault Clio,9000.0,Manual,40000.0,66.0,0.0
13964,Renault Clio,9000.0,Manual,28500.0,55.0,0.0
13965,Renault Clio,9000.0,Manual,20500.0,54.0,0.0
13966,Renault Clio,9100.0,Manual,20057.0,55.0,0.0
13967,Renault Clio,9000.0,Manual,30000.0,54.0,0.0
13968,Renault Clio,9000.0,Manual,1500.0,55.0,0.0
13969,Renault Clio,9000.0,Manual,50000.0,55.0,0.0
13970,Renault Clio,9000.0,Manual,40000.0,54.0,1.0
13971,Renault Clio,9000.0,Manual,41000.0,54.0,0.0
13972,Renault Clio,9000.0,Manual,16900.0,55.0,0.0
13973,Renault Clio,8999.0,Manual,10600.0,54.0,1.0
13974,Renault Clio,9000.0,Manual,44000.0,55.0,0.0
13975,Renault Clio,8999.0,Manual,26000.0,66.0,0.0
13976,Renault Clio,9000.0,Manual,63000.0,55.0,0.0
13977,Renault Clio,8990.0,Manual,38597.0,55.0,0.0
13978,Renault Clio,8990.0,Manual,30449.0,55.0,0.0
13979,Renault Clio,8990.0,Manual,23806.0,56.0,0.0
13980,Renault Clio,8990.0,Manual,28124.0,56.0,0.0
13981,Renault Clio,8990.0,Manual,7000.0,54.0,1.0
13982,Renault Clio,8980.0,Manual,27935.0,54.0,0.0
13983,Renault Clio,8900.0,Manual,47000.0,54.0,0.0
13984,Renault Clio,8900.0,Manual,45941.0,55.0,0.0
13985,Renault Clio,8900.0,Manual,27094.0,54.0,1.0
13986,Renault Clio,8900.0,Manual,23234.0,55.0,0.0
13987,Renault Clio,8900.0,Manual,67000.0,55.0,0.0
13988,Renault Clio,8900.0,Manual,42962.0,55.0,0.0
13989,Renault Clio,8900.0,Manual,8000.0,54.0,0.0
13990,Renault Clio,8899.0,Manual,45031.0,55.0,0.0
13991,Renault Clio,8900.0,Manual,35000.0,54.0,0.0
13992,Renault Clio,8890.0,Manual,49000.0,55.0,0.0
13993,Renault Clio,8800.0,Manual,110733.0,55.0,0.0
13994,Renault Clio,8899.0,Manual,49772.0,55.0,0.0
13995,Renault Clio,8775.0,Manual,29741.0,55.0,0.0
13996,Renault Clio,8750.0,Manual,0.0,55.0,0.0
13997,Renault Clio,8750.0,Manual,47000.0,55.0,0.0
13998,Renault Clio,8800.0,Manual,36000.0,54.0,0.0
13999,Renault Clio,8750.0,Manual,1.0,55.0,0.0
14000,Renault Clio,8750.0,Manual,47000.0,55.0,0.0
14001,Renault Clio,8700.0,Manual,131494.0,55.0,0.0
14002,Renault Clio,8750.0,Manual,47000.0,55.0,0.0
14003,Renault Clio,8700.0,Manual,31000.0,54.0,0.0
14004,Renault Clio,8700.0,Manual,131494.0,55.0,0.0
14005,Renault Clio,8700.0,Manual,131494.0,55.0,0.0
14006,Renault Clio,8700.0,Manual,131494.0,55.0,0.0
14007,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14008,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14009,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14010,Renault Clio,18440.0,Automatic,150.0,87.0,1.0
14011,Renault Clio,18350.0,Automatic,1.0,88.0,0.0
14012,Renault Clio,18400.0,Automatic,29935.0,87.0,1.0
14013,Renault Clio,18400.0,Automatic,28995.0,87.0,1.0
14014,Renault Clio,18490.0,Automatic,10564.0,164.0,0.0
14015,Renault Clio,18340.0,Automatic,150.0,87.0,1.0
14016,Renault Clio,18200.0,Automatic,10.0,66.0,0.0
14017,Renault Clio,17980.0,Automatic,86349.0,87.0,0.0
14018,Renault Clio,17999.0,Automatic,11112.0,87.0,1.0
14019,Renault Clio,18087.0,Automatic,0.0,66.0,0.0
14020,Renault Clio,17990.0,Automatic,24500.0,147.0,0.0
14021,Renault Clio,17980.0,Automatic,10780.0,147.0,1.0
14022,Renault Clio,17950.0,Automatic,20658.0,87.0,1.0
14023,Renault Clio,17950.0,Automatic,10.0,87.0,0.0
